region,offense,incident_count,offense_count,year
Northeast,motor-vehicle-theft,7037,7144,1997
Northeast,murder-and-nonnegligent-manslaughter,160,171,2005
Northeast,murder-and-nonnegligent-manslaughter,206,224,2011
Northeast,murder-and-nonnegligent-manslaughter,90,98,2001
Northeast,murder-and-nonnegligent-manslaughter,65,75,2000
Northeast,murder-and-nonnegligent-manslaughter,170,205,2012
Northeast,murder-and-nonnegligent-manslaughter,82,94,2002
Northeast,murder-and-nonnegligent-manslaughter,2,2,1994
Northeast,murder-and-nonnegligent-manslaughter,253,270,2019
Northeast,murder-and-nonnegligent-manslaughter,46,50,1999
Northeast,murder-and-nonnegligent-manslaughter,222,242,2010
Northeast,murder-and-nonnegligent-manslaughter,191,206,2013
Northeast,murder-and-nonnegligent-manslaughter,179,194,2007
Northeast,murder-and-nonnegligent-manslaughter,192,209,2017
Northeast,murder-and-nonnegligent-manslaughter,44,45,1998
Northeast,murder-and-nonnegligent-manslaughter,28,29,1997
Northeast,murder-and-nonnegligent-manslaughter,143,156,2006
Northeast,murder-and-nonnegligent-manslaughter,95,113,2003
Northeast,murder-and-nonnegligent-manslaughter,33,38,1996
Northeast,murder-and-nonnegligent-manslaughter,191,203,2016
Northeast,murder-and-nonnegligent-manslaughter,194,203,2009
Northeast,murder-and-nonnegligent-manslaughter,216,233,2008
Northeast,murder-and-nonnegligent-manslaughter,144,158,2004
Northeast,murder-and-nonnegligent-manslaughter,186,201,2015
Northeast,murder-and-nonnegligent-manslaughter,172,181,2014
Northeast,murder-and-nonnegligent-manslaughter,179,187,2018
Northeast,murder-and-nonnegligent-manslaughter,19,21,1995
Northeast,negligent-manslaughter,21,22,2011
Northeast,negligent-manslaughter,27,29,2005
Northeast,negligent-manslaughter,22,22,2001
Northeast,negligent-manslaughter,35,35,2002
Northeast,negligent-manslaughter,1,1,1994
Northeast,negligent-manslaughter,19,20,2000
Northeast,negligent-manslaughter,21,25,2012
Northeast,negligent-manslaughter,16,16,2013
Northeast,negligent-manslaughter,22,22,2010
Northeast,negligent-manslaughter,14,21,1999
Northeast,negligent-manslaughter,39,40,2019
Northeast,negligent-manslaughter,26,26,2003
Northeast,negligent-manslaughter,21,24,2006
Northeast,negligent-manslaughter,19,20,2007
Northeast,negligent-manslaughter,16,16,2017
Northeast,negligent-manslaughter,11,13,1997
Northeast,negligent-manslaughter,16,19,1998
Northeast,negligent-manslaughter,33,38,2016
Northeast,negligent-manslaughter,17,19,2009
Northeast,negligent-manslaughter,12,13,2008
Northeast,negligent-manslaughter,8,8,1996
Northeast,negligent-manslaughter,13,14,2014
Northeast,negligent-manslaughter,15,17,2015
Northeast,negligent-manslaughter,16,18,2018
Northeast,negligent-manslaughter,2,2,1995
Northeast,negligent-manslaughter,21,22,2004
Northeast,operating-promoting-assiting-gambling,40,40,2009
Northeast,operating-promoting-assiting-gambling,36,36,2008
Northeast,operating-promoting-assiting-gambling,63,63,2016
Northeast,operating-promoting-assiting-gambling,3,3,1996
Northeast,operating-promoting-assiting-gambling,65,65,2018
Northeast,operating-promoting-assiting-gambling,53,53,2015
Northeast,operating-promoting-assiting-gambling,77,77,2014
Northeast,operating-promoting-assiting-gambling,20,20,2004
Northeast,operating-promoting-assiting-gambling,54,54,2006
Northeast,operating-promoting-assiting-gambling,16,16,2003
Northeast,operating-promoting-assiting-gambling,7,7,1998
Northeast,operating-promoting-assiting-gambling,3,3,1997
Northeast,operating-promoting-assiting-gambling,41,41,2007
Northeast,operating-promoting-assiting-gambling,102,102,2017
Northeast,operating-promoting-assiting-gambling,11,11,2002
Northeast,operating-promoting-assiting-gambling,18,18,2000
Northeast,operating-promoting-assiting-gambling,71,71,2012
Northeast,operating-promoting-assiting-gambling,26,26,2010
Northeast,operating-promoting-assiting-gambling,41,41,2013
Northeast,operating-promoting-assiting-gambling,75,75,2019
Northeast,operating-promoting-assiting-gambling,7,7,1999
Northeast,operating-promoting-assiting-gambling,43,43,2011
Northeast,operating-promoting-assiting-gambling,44,44,2005
Northeast,operating-promoting-assiting-gambling,22,22,2001
Northeast,pocket-picking,1047,1047,2008
Northeast,pocket-picking,1144,1144,2009
Northeast,pocket-picking,872,872,2016
Northeast,pocket-picking,84,84,1996
Northeast,pocket-picking,83,83,1995
Northeast,pocket-picking,867,867,2018
Northeast,pocket-picking,850,850,2015
Northeast,pocket-picking,927,927,2014
Northeast,pocket-picking,662,662,2004
Northeast,pocket-picking,798,798,2006
Northeast,pocket-picking,437,437,2003
Northeast,pocket-picking,99,99,1998
Northeast,pocket-picking,85,85,1997
Northeast,pocket-picking,810,810,2017
Northeast,pocket-picking,1075,1075,2007
Northeast,pocket-picking,4,4,1994
Northeast,pocket-picking,311,311,2002
Northeast,pocket-picking,1023,1023,2012
Northeast,pocket-picking,214,214,2000
Northeast,pocket-picking,1045,1045,2010
Northeast,pocket-picking,1030,1030,2013
Northeast,pocket-picking,866,866,2019
Northeast,pocket-picking,123,123,1999
Northeast,pocket-picking,944,944,2011
Northeast,pocket-picking,685,685,2005
Northeast,pocket-picking,251,251,2001
Northeast,pornography-obscence-material,212,212,2003
Northeast,pornography-obscence-material,419,419,2006
Northeast,pornography-obscence-material,17,17,1997
Northeast,pornography-obscence-material,22,22,1998
Northeast,pornography-obscence-material,1716,1716,2017
Northeast,pornography-obscence-material,516,516,2007
Northeast,pornography-obscence-material,1,1,1993
Northeast,pornography-obscence-material,473,473,2008
Northeast,pornography-obscence-material,661,661,2009
Northeast,pornography-obscence-material,1394,1394,2016
Northeast,pornography-obscence-material,10,10,1996
Northeast,pornography-obscence-material,7,7,1995
Northeast,pornography-obscence-material,1975,1975,2018
Northeast,pornography-obscence-material,1158,1158,2014
Northeast,pornography-obscence-material,1345,1345,2015
Northeast,pornography-obscence-material,257,257,2004
Northeast,pornography-obscence-material,803,803,2011
Northeast,pornography-obscence-material,330,330,2005
Northeast,pornography-obscence-material,84,84,2001
Northeast,pornography-obscence-material,121,121,2002
Northeast,pornography-obscence-material,871,871,2012
Northeast,pornography-obscence-material,52,52,2000
Northeast,pornography-obscence-material,990,990,2013
Northeast,pornography-obscence-material,706,706,2010
Northeast,pornography-obscence-material,35,35,1999
Northeast,pornography-obscence-material,2052,2052,2019
Northeast,prostitution,469,469,2003
Northeast,prostitution,781,781,2006
Northeast,prostitution,260,260,1997
Northeast,prostitution,297,297,1998
Northeast,prostitution,1102,1102,2007
Northeast,prostitution,624,624,2017
Northeast,prostitution,496,496,2018
Northeast,prostitution,298,298,1995
Northeast,prostitution,759,759,2014
Northeast,prostitution,759,759,2015
Northeast,prostitution,779,779,2004
Northeast,prostitution,824,824,2009
Northeast,prostitution,1228,1228,2008
Northeast,prostitution,725,725,2016
Northeast,prostitution,369,369,1996
Northeast,prostitution,388,388,2001
Northeast,prostitution,861,861,2011
Northeast,prostitution,849,849,2005
Northeast,prostitution,892,892,2013
Northeast,prostitution,906,906,2010
Northeast,prostitution,293,293,1999
Northeast,prostitution,478,478,2019
Northeast,prostitution,455,455,2002
Northeast,prostitution,343,343,2000
Northeast,prostitution,827,827,2012
Northeast,purchasing-prostitution,41,41,2019
Northeast,purchasing-prostitution,11,11,2016
Northeast,purchasing-prostitution,5,5,2014
Northeast,purchasing-prostitution,12,12,2015
Northeast,purchasing-prostitution,38,38,2018
Northeast,purchasing-prostitution,82,82,2017
Northeast,purse-snatching,533,533,2001
Northeast,purse-snatching,711,711,2005
Northeast,purse-snatching,667,667,2011
Northeast,purse-snatching,173,173,1999
Northeast,purse-snatching,419,419,2019
Northeast,purse-snatching,689,689,2013
Northeast,purse-snatching,716,716,2010
Northeast,purse-snatching,341,341,2000
Northeast,purse-snatching,672,672,2012
Northeast,purse-snatching,489,489,2002
Northeast,purse-snatching,33,33,1994
Northeast,purse-snatching,1,1,1993
Northeast,purse-snatching,135,135,1997
Northeast,purse-snatching,147,147,1998
Northeast,purse-snatching,696,696,2007
Northeast,purse-snatching,427,427,2017
Northeast,purse-snatching,517,517,2003
Northeast,purse-snatching,724,724,2006
Northeast,purse-snatching,724,724,2004
Northeast,purse-snatching,441,441,2018
Northeast,purse-snatching,108,108,1995
Northeast,purse-snatching,548,548,2014
Northeast,purse-snatching,529,529,2015
Northeast,purse-snatching,127,127,1996
Northeast,purse-snatching,779,779,2009
Northeast,purse-snatching,803,803,2008
Northeast,purse-snatching,453,453,2016
Northeast,rape,698,725,1998
Northeast,rape,585,600,1997
Northeast,rape,2364,2425,2007
Northeast,rape,3174,3222,2017
Northeast,rape,2297,2357,2006
Northeast,rape,1635,1677,2003
Northeast,rape,1,1,1993
Northeast,rape,483,503,1996
Northeast,rape,2663,2729,2009
Northeast,rape,2678,2742,2008
Northeast,rape,2920,2972,2016
Northeast,rape,1953,2008,2004
Northeast,rape,3484,3566,2018
Northeast,rape,367,373,1995
Northeast,rape,2879,2936,2015
Northeast,rape,2615,2668,2014
Northeast,rape,2270,2340,2005
Northeast,rape,2701,2746,2011
Northeast,rape,1146,1180,2001
Northeast,rape,1021,1049,2000
Northeast,rape,2715,2780,2012
Northeast,rape,1216,1252,2002
Northeast,rape,65,68,1994
Northeast,rape,3356,3409,2019
Northeast,rape,789,810,1999
Northeast,rape,2740,2791,2010
Northeast,rape,2827,2880,2013
Northeast,robbery,5606,5606,2006
Northeast,robbery,4627,4627,2003
Northeast,robbery,1318,1318,1998
Northeast,robbery,1355,1355,1997
Northeast,robbery,5748,5748,2017
Northeast,robbery,6649,6649,2007
Northeast,robbery,7580,7580,2008
Northeast,robbery,8028,8028,2009
Northeast,robbery,6129,6129,2016
Northeast,robbery,1187,1187,1996
Northeast,robbery,885,885,1995
Northeast,robbery,5252,5252,2018
Northeast,robbery,6058,6058,2015
Northeast,robbery,6676,6676,2014
Northeast,robbery,4807,4807,2004
Northeast,robbery,7481,7481,2011
Northeast,robbery,5371,5371,2005
Northeast,robbery,3247,3247,2001
Northeast,robbery,27,27,1994
Northeast,robbery,3524,3524,2002
Northeast,robbery,7472,7472,2012
Northeast,robbery,2265,2265,2000
Northeast,robbery,7564,7564,2010
Northeast,robbery,7487,7487,2013
Northeast,robbery,5122,5122,2019
Northeast,robbery,1552,1552,1999
Northeast,sexual-assult-with-an-object,111,131,2003
Northeast,sexual-assult-with-an-object,154,167,2006
Northeast,sexual-assult-with-an-object,73,73,1997
Northeast,sexual-assult-with-an-object,60,62,1998
Northeast,sexual-assult-with-an-object,152,161,2007
Northeast,sexual-assult-with-an-object,199,214,2017
Northeast,sexual-assult-with-an-object,190,199,2018
Northeast,sexual-assult-with-an-object,44,52,1995
Northeast,sexual-assult-with-an-object,188,195,2014
Northeast,sexual-assult-with-an-object,225,236,2015
Northeast,sexual-assult-with-an-object,129,137,2004
Northeast,sexual-assult-with-an-object,153,163,2009
Northeast,sexual-assult-with-an-object,167,180,2008
Northeast,sexual-assult-with-an-object,191,198,2016
Northeast,sexual-assult-with-an-object,89,102,1996
Northeast,sexual-assult-with-an-object,57,65,2001
Northeast,sexual-assult-with-an-object,165,169,2011
Northeast,sexual-assult-with-an-object,210,226,2005
Northeast,sexual-assult-with-an-object,205,224,2013
Northeast,sexual-assult-with-an-object,171,185,2010
Northeast,sexual-assult-with-an-object,48,54,1999
Northeast,sexual-assult-with-an-object,215,232,2019
Northeast,sexual-assult-with-an-object,68,72,2002
Northeast,sexual-assult-with-an-object,1,1,1994
Northeast,sexual-assult-with-an-object,74,79,2000
Northeast,sexual-assult-with-an-object,241,258,2012
Northeast,sex-offenses-non-forcible,1142,1197,2010
Northeast,sex-offenses-non-forcible,1081,1149,2013
Northeast,sex-offenses-non-forcible,12,17,1996
Northeast,sex-offenses-non-forcible,209,225,2009
Northeast,sex-offenses-non-forcible,211,235,2008
Northeast,sex-offenses-non-forcible,1036,1085,2019
Northeast,sex-offenses-non-forcible,118,122,1999
Northeast,sex-offenses-non-forcible,198,216,2016
Northeast,sex-offenses-non-forcible,331,348,2002
Northeast,sex-offenses-non-forcible,23,26,1994
Northeast,sex-offenses-non-forcible,137,154,2004
Northeast,sex-offenses-non-forcible,190,198,2018
Northeast,sex-offenses-non-forcible,138,142,2000
Northeast,sex-offenses-non-forcible,1136,1196,2012
Northeast,sex-offenses-non-forcible,13,14,1995
Northeast,sex-offenses-non-forcible,222,250,2015
Northeast,sex-offenses-non-forcible,225,254,2014
Northeast,sex-offenses-non-forcible,6,7,1998
Northeast,sex-offenses-non-forcible,199,205,2001
Northeast,sex-offenses-non-forcible,9,10,1997
Northeast,sex-offenses-non-forcible,189,207,2007
Northeast,sex-offenses-non-forcible,198,213,2017
Northeast,sex-offenses-non-forcible,169,187,2006
Northeast,sex-offenses-non-forcible,136,152,2003
Northeast,sex-offenses-non-forcible,1,1,1993
Northeast,sex-offenses-non-forcible,1170,1226,2011
Northeast,sex-offenses-non-forcible,1020,1079,2005
Northeast,sex-offenses-non-forcible,1096,1151,2015
Northeast,sex-offenses-non-forcible,1107,1173,2014
Northeast,sex-offenses-non-forcible,1056,1105,2018
Northeast,sex-offenses-non-forcible,15,17,2000
Northeast,sex-offenses-non-forcible,230,259,2012
Northeast,sex-offenses-non-forcible,38,39,1995
Northeast,sex-offenses-non-forcible,906,965,2004
Northeast,sex-offenses-non-forcible,46,51,2002
Northeast,sex-offenses-non-forcible,5,5,1994
Northeast,sex-offenses-non-forcible,136,153,2019
Northeast,sex-offenses-non-forcible,23,27,1999
Northeast,sex-offenses-non-forcible,1027,1083,2016
Northeast,sex-offenses-non-forcible,1210,1259,2009
Northeast,sex-offenses-non-forcible,1145,1205,2008
Northeast,sex-offenses-non-forcible,204,240,2010
Northeast,sex-offenses-non-forcible,39,40,1996
Northeast,sex-offenses-non-forcible,233,264,2013
Northeast,sex-offenses-non-forcible,178,194,2005
Northeast,sex-offenses-non-forcible,2,2,1993
Northeast,sex-offenses-non-forcible,231,263,2011
Northeast,sex-offenses-non-forcible,1022,1081,2006
Northeast,sex-offenses-non-forcible,622,656,2003
Northeast,sex-offenses-non-forcible,1061,1119,2007
Northeast,sex-offenses-non-forcible,1013,1085,2017
Northeast,sex-offenses-non-forcible,63,65,1998
Northeast,sex-offenses-non-forcible,44,46,1997
Northeast,sex-offenses-non-forcible,29,33,2001
Northeast,shoplifting,363,363,1994
Northeast,shoplifting,13202,13202,2002
Northeast,shoplifting,28466,28466,2012
Northeast,shoplifting,8953,8953,2000
Northeast,shoplifting,26757,26757,2010
Northeast,shoplifting,29978,29978,2013
Northeast,shoplifting,31750,31750,2019
Northeast,shoplifting,6412,6412,1999
Northeast,shoplifting,26848,26848,2011
Northeast,shoplifting,17714,17714,2005
Northeast,shoplifting,11603,11603,2001
Northeast,shoplifting,31201,31201,2016
Northeast,shoplifting,24878,24878,2008
Northeast,shoplifting,28488,28488,2009
Northeast,shoplifting,4095,4095,1996
Northeast,shoplifting,30702,30702,2015
Northeast,shoplifting,32206,32206,2014
Northeast,shoplifting,3458,3458,1995
Northeast,shoplifting,30628,30628,2018
Northeast,shoplifting,14998,14998,2004
Northeast,shoplifting,17120,17120,2006
Northeast,shoplifting,14539,14539,2003
Northeast,shoplifting,29633,29633,2017
Northeast,shoplifting,20978,20978,2007
Northeast,shoplifting,5470,5470,1998
Northeast,shoplifting,4567,4567,1997
Northeast,simple-assault,5,5,1993
Northeast,simple-assault,38661,44910,2003
Northeast,simple-assault,51752,59290,2006
Northeast,simple-assault,10521,11316,1997
Northeast,simple-assault,11740,12702,1998
Northeast,simple-assault,61319,70824,2007
Northeast,simple-assault,61790,71033,2017
Northeast,simple-assault,62373,71762,2018
Northeast,simple-assault,5099,5533,1995
Northeast,simple-assault,62647,72247,2014
Northeast,simple-assault,60822,70071,2015
Northeast,simple-assault,42955,50043,2004
Northeast,simple-assault,66902,77661,2009
Northeast,simple-assault,67014,77635,2008
Northeast,simple-assault,61338,70692,2016
Northeast,simple-assault,7810,8524,1996
Northeast,simple-assault,29665,34350,2001
Northeast,simple-assault,67434,78011,2011
Northeast,simple-assault,50865,58513,2005
Northeast,simple-assault,64116,73904,2013
Northeast,simple-assault,68662,79236,2010
Northeast,simple-assault,15118,16705,1999
Northeast,simple-assault,63884,73544,2019
Northeast,simple-assault,31042,36205,2002
Northeast,simple-assault,894,1036,1994
Northeast,simple-assault,20351,23322,2000
Northeast,simple-assault,67375,77536,2012
Northeast,sodomy,120,135,2001
Northeast,sodomy,407,476,2005
Northeast,sodomy,549,658,2011
Northeast,sodomy,76,81,1999
Northeast,sodomy,567,659,2019
Northeast,sodomy,560,648,2013
Northeast,sodomy,541,661,2010
Northeast,sodomy,105,117,2000
